@timestamp,@message
2025-12-26 08:44:33.403,"{""ts"": ""2025-12-26T08:44:33.311917+00:00"", ""level"": ""WARNING"", ""service"": ""dora-bot"", ""env"": ""prod"", ""bot_version"": ""unknown"", ""bot_run_id"": ""20251226-010945-5de626"", ""message"": ""Cancel failed"", ""event_type"": ""BATCH_CANCEL_FAILED"", ""decision_id"": ""20251226-010945-5de626:BATCH_CANCEL:738"", ""market"": ""KXWCCREG-26-GONZ"", ""order_id"": ""4df42cfa-cb2c-43e8-b7cb-8c210cf695f4"", ""error_msg"": ""not found"", ""batch_number"": 1, ""logger"": ""__main__""}"
2025-12-26 08:44:33.403,"{""ts"": ""2025-12-26T08:44:33.311948+00:00"", ""level"": ""WARNING"", ""service"": ""dora-bot"", ""env"": ""prod"", ""bot_version"": ""unknown"", ""bot_run_id"": ""20251226-010945-5de626"", ""message"": ""Cancel failed"", ""event_type"": ""BATCH_CANCEL_FAILED"", ""decision_id"": ""20251226-010945-5de626:BATCH_CANCEL:738"", ""market"": ""KXNEXTCOACHOUTNFL-26-2-LV"", ""order_id"": ""494c79ce-3911-412f-82c7-b42ca0bb1e4a"", ""error_msg"": ""not found"", ""batch_number"": 1, ""logger"": ""__main__""}"
2025-12-26 08:44:29.392,"{""ts"": ""2025-12-26T08:44:28.992381+00:00"", ""level"": ""WARNING"", ""service"": ""dora-bot"", ""env"": ""prod"", ""bot_version"": ""unknown"", ""bot_run_id"": ""20251226-010945-5de626"", ""message"": ""Order state drift detected"", ""event_type"": ""LOG"", ""loop_count"": 738, ""stale_local_orders"": 4, ""untracked_exchange_orders"": 4, ""logger"": ""__main__""}"
2025-12-26 08:44:29.141,"{""ts"": ""2025-12-26T08:44:28.991741+00:00"", ""level"": ""WARNING"", ""service"": ""dora-bot"", ""env"": ""prod"", ""bot_version"": ""unknown"", ""bot_run_id"": ""20251226-010945-5de626"", ""message"": ""Order in local state but not on exchange (stale)"", ""event_type"": ""LOG"", ""market"": ""KXIPO-26-RIPPLE"", ""order_id"": ""b1516a89-8f61-445c-ae3e-d526c4914bf0"", ""side"": ""yes"", ""price"": 0.34, ""size"": 10, ""logger"": ""dora_bot.state_manager""}"
2025-12-26 08:44:29.141,"{""ts"": ""2025-12-26T08:44:28.991786+00:00"", ""level"": ""WARNING"", ""service"": ""dora-bot"", ""env"": ""prod"", ""bot_version"": ""unknown"", ""bot_run_id"": ""20251226-010945-5de626"", ""message"": ""Order in local state but not on exchange (stale)"", ""event_type"": ""LOG"", ""market"": ""KXIPO-26-RIPPLE"", ""order_id"": ""d408d2d2-bc9c-4ccc-b8e0-05668adf2f1d"", ""side"": ""no"", ""price"": 0.38, ""size"": 10, ""logger"": ""dora_bot.state_manager""}"
2025-12-26 08:44:29.141,"{""ts"": ""2025-12-26T08:44:28.991817+00:00"", ""level"": ""WARNING"", ""service"": ""dora-bot"", ""env"": ""prod"", ""bot_version"": ""unknown"", ""bot_run_id"": ""20251226-010945-5de626"", ""message"": ""Order in local state but not on exchange (stale)"", ""event_type"": ""LOG"", ""market"": ""KXNEXTCOACHOUTNFL-26-2-LV"", ""order_id"": ""5a292e88-9c05-43e9-8458-8f36588d1714"", ""side"": ""yes"", ""price"": 0.23, ""size"": 10, ""logger"": ""dora_bot.state_manager""}"
2025-12-26 08:44:29.141,"{""ts"": ""2025-12-26T08:44:28.991848+00:00"", ""level"": ""WARNING"", ""service"": ""dora-bot"", ""env"": ""prod"", ""bot_version"": ""unknown"", ""bot_run_id"": ""20251226-010945-5de626"", ""message"": ""Order in local state but not on exchange (stale)"", ""event_type"": ""LOG"", ""market"": ""KXWCCREG-26-GONZ"", ""order_id"": ""6a0283c9-dec7-48f2-aec9-af80f966d58c"", ""side"": ""yes"", ""price"": 0.5, ""size"": 10, ""logger"": ""dora_bot.state_manager""}"
2025-12-26 08:44:29.141,"{""ts"": ""2025-12-26T08:44:28.992129+00:00"", ""level"": ""WARNING"", ""service"": ""dora-bot"", ""env"": ""prod"", ""bot_version"": ""unknown"", ""bot_run_id"": ""20251226-010945-5de626"", ""message"": ""Order on exchange but not in local state (untracked)"", ""event_type"": ""LOG"", ""market"": ""KXIPO-26-DATABRICKS"", ""order_id"": ""77a1266a-ebdd-4710-a8b6-f71debbed945"", ""side"": ""no"", ""price"": 0.57, ""size"": 10, ""logger"": ""dora_bot.state_manager""}"
2025-12-26 08:44:29.141,"{""ts"": ""2025-12-26T08:44:28.992159+00:00"", ""level"": ""WARNING"", ""service"": ""dora-bot"", ""env"": ""prod"", ""bot_version"": ""unknown"", ""bot_run_id"": ""20251226-010945-5de626"", ""message"": ""Order on exchange but not in local state (untracked)"", ""event_type"": ""LOG"", ""market"": ""KXNEXTCOACHOUTNFL-26-2-LV"", ""order_id"": ""494c79ce-3911-412f-82c7-b42ca0bb1e4a"", ""side"": ""yes"", ""price"": 0.24, ""size"": 10, ""logger"": ""dora_bot.state_manager""}"
2025-12-26 08:44:29.141,"{""ts"": ""2025-12-26T08:44:28.992188+00:00"", ""level"": ""WARNING"", ""service"": ""dora-bot"", ""env"": ""prod"", ""bot_version"": ""unknown"", ""bot_run_id"": ""20251226-010945-5de626"", ""message"": ""Order on exchange but not in local state (untracked)"", ""event_type"": ""LOG"", ""market"": ""KXWCCREG-26-GONZ"", ""order_id"": ""4df42cfa-cb2c-43e8-b7cb-8c210cf695f4"", ""side"": ""yes"", ""price"": 0.52, ""size"": 10, ""logger"": ""dora_bot.state_manager""}"
2025-12-26 08:44:29.141,"{""ts"": ""2025-12-26T08:44:28.992216+00:00"", ""level"": ""WARNING"", ""service"": ""dora-bot"", ""env"": ""prod"", ""bot_version"": ""unknown"", ""bot_run_id"": ""20251226-010945-5de626"", ""message"": ""Order on exchange but not in local state (untracked)"", ""event_type"": ""LOG"", ""market"": ""KXIPO-26-DATABRICKS"", ""order_id"": ""7da96a48-09b8-4ce0-a25b-84f8dffba3bd"", ""side"": ""yes"", ""price"": 0.53, ""size"": 10, ""logger"": ""dora_bot.state_manager""}"
2025-12-26 08:44:01.810,"{""ts"": ""2025-12-26T08:43:57.009344+00:00"", ""level"": ""WARNING"", ""service"": ""dora-bot"", ""env"": ""prod"", ""bot_version"": ""unknown"", ""bot_run_id"": ""20251226-010945-5de626"", ""message"": ""Loop exceeded target duration"", ""event_type"": ""LOG"", ""loop_duration_ms"": 38170.788049697876, ""target_ms"": 10000.0, ""logger"": ""__main__""}"
2025-12-26 08:43:57.062,"{""ts"": ""2025-12-26T08:43:55.974627+00:00"", ""level"": ""WARNING"", ""service"": ""dora-bot"", ""env"": ""prod"", ""bot_version"": ""unknown"", ""bot_run_id"": ""20251226-010945-5de626"", ""message"": ""Some cancellations failed"", ""event_type"": ""LOG"", ""succeeded"": 4, ""failed"": 4, ""logger"": ""__main__""}"
2025-12-26 08:43:56.059,"{""ts"": ""2025-12-26T08:43:55.974178+00:00"", ""level"": ""WARNING"", ""service"": ""dora-bot"", ""env"": ""prod"", ""bot_version"": ""unknown"", ""bot_run_id"": ""20251226-010945-5de626"", ""message"": ""Batch cancel - order failed"", ""event_type"": ""BATCH_CANCEL_FAILED"", ""decision_id"": ""20251226-010945-5de626:BATCH_CANCEL:737"", ""order_id"": ""6a0283c9-dec7-48f2-aec9-af80f966d58c"", ""error_msg"": ""not found"", ""error_code"": ""not_found"", ""logger"": ""dora_bot.exchange_client""}"
2025-12-26 08:43:56.059,"{""ts"": ""2025-12-26T08:43:55.974303+00:00"", ""level"": ""WARNING"", ""service"": ""dora-bot"", ""env"": ""prod"", ""bot_version"": ""unknown"", ""bot_run_id"": ""20251226-010945-5de626"", ""message"": ""Batch cancel - order failed"", ""event_type"": ""BATCH_CANCEL_FAILED"", ""decision_id"": ""20251226-010945-5de626:BATCH_CANCEL:737"", ""order_id"": ""5a292e88-9c05-43e9-8458-8f36588d1714"", ""error_msg"": ""not found"", ""error_code"": ""not_found"", ""logger"": ""dora_bot.exchange_client""}"
2025-12-26 08:43:56.059,"{""ts"": ""2025-12-26T08:43:55.974342+00:00"", ""level"": ""WARNING"", ""service"": ""dora-bot"", ""env"": ""prod"", ""bot_version"": ""unknown"", ""bot_run_id"": ""20251226-010945-5de626"", ""message"": ""Batch cancel - order failed"", ""event_type"": ""BATCH_CANCEL_FAILED"", ""decision_id"": ""20251226-010945-5de626:BATCH_CANCEL:737"", ""order_id"": ""d408d2d2-bc9c-4ccc-b8e0-05668adf2f1d"", ""error_msg"": ""not found"", ""error_code"": ""not_found"", ""logger"": ""dora_bot.exchange_client""}"
2025-12-26 08:43:56.059,"{""ts"": ""2025-12-26T08:43:55.974373+00:00"", ""level"": ""WARNING"", ""service"": ""dora-bot"", ""env"": ""prod"", ""bot_version"": ""unknown"", ""bot_run_id"": ""20251226-010945-5de626"", ""message"": ""Batch cancel - order failed"", ""event_type"": ""BATCH_CANCEL_FAILED"", ""decision_id"": ""20251226-010945-5de626:BATCH_CANCEL:737"", ""order_id"": ""b1516a89-8f61-445c-ae3e-d526c4914bf0"", ""error_msg"": ""not found"", ""error_code"": ""not_found"", ""logger"": ""dora_bot.exchange_client""}"
2025-12-26 08:43:56.059,"{""ts"": ""2025-12-26T08:43:55.974456+00:00"", ""level"": ""WARNING"", ""service"": ""dora-bot"", ""env"": ""prod"", ""bot_version"": ""unknown"", ""bot_run_id"": ""20251226-010945-5de626"", ""message"": ""Cancel failed"", ""event_type"": ""BATCH_CANCEL_FAILED"", ""decision_id"": ""20251226-010945-5de626:BATCH_CANCEL:737"", ""market"": ""KXWCCREG-26-GONZ"", ""order_id"": ""6a0283c9-dec7-48f2-aec9-af80f966d58c"", ""error_msg"": ""not found"", ""batch_number"": 1, ""logger"": ""__main__""}"
2025-12-26 08:43:56.059,"{""ts"": ""2025-12-26T08:43:55.974491+00:00"", ""level"": ""WARNING"", ""service"": ""dora-bot"", ""env"": ""prod"", ""bot_version"": ""unknown"", ""bot_run_id"": ""20251226-010945-5de626"", ""message"": ""Cancel failed"", ""event_type"": ""BATCH_CANCEL_FAILED"", ""decision_id"": ""20251226-010945-5de626:BATCH_CANCEL:737"", ""market"": ""KXNEXTCOACHOUTNFL-26-2-LV"", ""order_id"": ""5a292e88-9c05-43e9-8458-8f36588d1714"", ""error_msg"": ""not found"", ""batch_number"": 1, ""logger"": ""__main__""}"
2025-12-26 08:43:56.059,"{""ts"": ""2025-12-26T08:43:55.974522+00:00"", ""level"": ""WARNING"", ""service"": ""dora-bot"", ""env"": ""prod"", ""bot_version"": ""unknown"", ""bot_run_id"": ""20251226-010945-5de626"", ""message"": ""Cancel failed"", ""event_type"": ""BATCH_CANCEL_FAILED"", ""decision_id"": ""20251226-010945-5de626:BATCH_CANCEL:737"", ""market"": ""KXIPO-26-RIPPLE"", ""order_id"": ""d408d2d2-bc9c-4ccc-b8e0-05668adf2f1d"", ""error_msg"": ""not found"", ""batch_number"": 1, ""logger"": ""__main__""}"
2025-12-26 08:43:56.059,"{""ts"": ""2025-12-26T08:43:55.974558+00:00"", ""level"": ""WARNING"", ""service"": ""dora-bot"", ""env"": ""prod"", ""bot_version"": ""unknown"", ""bot_run_id"": ""20251226-010945-5de626"", ""message"": ""Cancel failed"", ""event_type"": ""BATCH_CANCEL_FAILED"", ""decision_id"": ""20251226-010945-5de626:BATCH_CANCEL:737"", ""market"": ""KXIPO-26-RIPPLE"", ""order_id"": ""b1516a89-8f61-445c-ae3e-d526c4914bf0"", ""error_msg"": ""not found"", ""batch_number"": 1, ""logger"": ""__main__""}"
2025-12-26 08:43:52.050,"{""ts"": ""2025-12-26T08:43:51.590628+00:00"", ""level"": ""WARNING"", ""service"": ""dora-bot"", ""env"": ""prod"", ""bot_version"": ""unknown"", ""bot_run_id"": ""20251226-010945-5de626"", ""message"": ""Order state drift detected"", ""event_type"": ""LOG"", ""loop_count"": 737, ""stale_local_orders"": 4, ""untracked_exchange_orders"": 4, ""logger"": ""__main__""}"
2025-12-26 08:43:51.799,"{""ts"": ""2025-12-26T08:43:51.590142+00:00"", ""level"": ""WARNING"", ""service"": ""dora-bot"", ""env"": ""prod"", ""bot_version"": ""unknown"", ""bot_run_id"": ""20251226-010945-5de626"", ""message"": ""Order in local state but not on exchange (stale)"", ""event_type"": ""LOG"", ""market"": ""KXIPO-26-RIPPLE"", ""order_id"": ""166b037e-5ce3-494b-bee0-7c04f23ecfd7"", ""side"": ""no"", ""price"": 0.39, ""size"": 10, ""logger"": ""dora_bot.state_manager""}"
2025-12-26 08:43:51.799,"{""ts"": ""2025-12-26T08:43:51.590189+00:00"", ""level"": ""WARNING"", ""service"": ""dora-bot"", ""env"": ""prod"", ""bot_version"": ""unknown"", ""bot_run_id"": ""20251226-010945-5de626"", ""message"": ""Order in local state but not on exchange (stale)"", ""event_type"": ""LOG"", ""market"": ""KXIPO-26-RIPPLE"", ""order_id"": ""9181f126-4508-419f-8ae2-8da908b15435"", ""side"": ""yes"", ""price"": 0.33, ""size"": 10, ""logger"": ""dora_bot.state_manager""}"
2025-12-26 08:43:51.799,"{""ts"": ""2025-12-26T08:43:51.590231+00:00"", ""level"": ""WARNING"", ""service"": ""dora-bot"", ""env"": ""prod"", ""bot_version"": ""unknown"", ""bot_run_id"": ""20251226-010945-5de626"", ""message"": ""Order in local state but not on exchange (stale)"", ""event_type"": ""LOG"", ""market"": ""KXNEXTCOACHOUTNFL-26-2-LV"", ""order_id"": ""2a37c685-b5dc-4f3c-a796-77f77b0f95eb"", ""side"": ""yes"", ""price"": 0.22, ""size"": 10, ""logger"": ""dora_bot.state_manager""}"
2025-12-26 08:43:51.799,"{""ts"": ""2025-12-26T08:43:51.590262+00:00"", ""level"": ""WARNING"", ""service"": ""dora-bot"", ""env"": ""prod"", ""bot_version"": ""unknown"", ""bot_run_id"": ""20251226-010945-5de626"", ""message"": ""Order in local state but not on exchange (stale)"", ""event_type"": ""LOG"", ""market"": ""KXWCCREG-26-GONZ"", ""order_id"": ""82b8ddfc-2fa9-4dae-8851-d37d67a3ed72"", ""side"": ""yes"", ""price"": 0.48, ""size"": 10, ""logger"": ""dora_bot.state_manager""}"
2025-12-26 08:43:51.799,"{""ts"": ""2025-12-26T08:43:51.590388+00:00"", ""level"": ""WARNING"", ""service"": ""dora-bot"", ""env"": ""prod"", ""bot_version"": ""unknown"", ""bot_run_id"": ""20251226-010945-5de626"", ""message"": ""Order on exchange but not in local state (untracked)"", ""event_type"": ""LOG"", ""market"": ""KXWCCREG-26-GONZ"", ""order_id"": ""6a0283c9-dec7-48f2-aec9-af80f966d58c"", ""side"": ""yes"", ""price"": 0.5, ""size"": 10, ""logger"": ""dora_bot.state_manager""}"
2025-12-26 08:43:51.799,"{""ts"": ""2025-12-26T08:43:51.590430+00:00"", ""level"": ""WARNING"", ""service"": ""dora-bot"", ""env"": ""prod"", ""bot_version"": ""unknown"", ""bot_run_id"": ""20251226-010945-5de626"", ""message"": ""Order on exchange but not in local state (untracked)"", ""event_type"": ""LOG"", ""market"": ""KXIPO-26-RIPPLE"", ""order_id"": ""d408d2d2-bc9c-4ccc-b8e0-05668adf2f1d"", ""side"": ""no"", ""price"": 0.38, ""size"": 10, ""logger"": ""dora_bot.state_manager""}"
2025-12-26 08:43:51.799,"{""ts"": ""2025-12-26T08:43:51.590459+00:00"", ""level"": ""WARNING"", ""service"": ""dora-bot"", ""env"": ""prod"", ""bot_version"": ""unknown"", ""bot_run_id"": ""20251226-010945-5de626"", ""message"": ""Order on exchange but not in local state (untracked)"", ""event_type"": ""LOG"", ""market"": ""KXIPO-26-RIPPLE"", ""order_id"": ""b1516a89-8f61-445c-ae3e-d526c4914bf0"", ""side"": ""yes"", ""price"": 0.34, ""size"": 10, ""logger"": ""dora_bot.state_manager""}"
2025-12-26 08:43:51.799,"{""ts"": ""2025-12-26T08:43:51.590486+00:00"", ""level"": ""WARNING"", ""service"": ""dora-bot"", ""env"": ""prod"", ""bot_version"": ""unknown"", ""bot_run_id"": ""20251226-010945-5de626"", ""message"": ""Order on exchange but not in local state (untracked)"", ""event_type"": ""LOG"", ""market"": ""KXNEXTCOACHOUTNFL-26-2-LV"", ""order_id"": ""5a292e88-9c05-43e9-8458-8f36588d1714"", ""side"": ""yes"", ""price"": 0.23, ""size"": 10, ""logger"": ""dora_bot.state_manager""}"
2025-12-26 08:43:23.810,"{""ts"": ""2025-12-26T08:43:18.838470+00:00"", ""level"": ""WARNING"", ""service"": ""dora-bot"", ""env"": ""prod"", ""bot_version"": ""unknown"", ""bot_run_id"": ""20251226-010945-5de626"", ""message"": ""Loop exceeded target duration"", ""event_type"": ""LOG"", ""loop_duration_ms"": 37329.85210418701, ""target_ms"": 10000.0, ""logger"": ""__main__""}"
2025-12-26 08:43:18.970,"{""ts"": ""2025-12-26T08:43:17.798860+00:00"", ""level"": ""WARNING"", ""service"": ""dora-bot"", ""env"": ""prod"", ""bot_version"": ""unknown"", ""bot_run_id"": ""20251226-010945-5de626"", ""message"": ""Some cancellations failed"", ""event_type"": ""LOG"", ""succeeded"": 4, ""failed"": 2, ""logger"": ""__main__""}"
2025-12-26 08:43:17.968,"{""ts"": ""2025-12-26T08:43:17.798498+00:00"", ""level"": ""WARNING"", ""service"": ""dora-bot"", ""env"": ""prod"", ""bot_version"": ""unknown"", ""bot_run_id"": ""20251226-010945-5de626"", ""message"": ""Batch cancel - order failed"", ""event_type"": ""BATCH_CANCEL_FAILED"", ""decision_id"": ""20251226-010945-5de626:BATCH_CANCEL:736"", ""order_id"": ""82b8ddfc-2fa9-4dae-8851-d37d67a3ed72"", ""error_msg"": ""not found"", ""error_code"": ""not_found"", ""logger"": ""dora_bot.exchange_client""}"
2025-12-26 08:43:17.968,"{""ts"": ""2025-12-26T08:43:17.798590+00:00"", ""level"": ""WARNING"", ""service"": ""dora-bot"", ""env"": ""prod"", ""bot_version"": ""unknown"", ""bot_run_id"": ""20251226-010945-5de626"", ""message"": ""Batch cancel - order failed"", ""event_type"": ""BATCH_CANCEL_FAILED"", ""decision_id"": ""20251226-010945-5de626:BATCH_CANCEL:736"", ""order_id"": ""2a37c685-b5dc-4f3c-a796-77f77b0f95eb"", ""error_msg"": ""not found"", ""error_code"": ""not_found"", ""logger"": ""dora_bot.exchange_client""}"
2025-12-26 08:43:17.968,"{""ts"": ""2025-12-26T08:43:17.798718+00:00"", ""level"": ""WARNING"", ""service"": ""dora-bot"", ""env"": ""prod"", ""bot_version"": ""unknown"", ""bot_run_id"": ""20251226-010945-5de626"", ""message"": ""Cancel failed"", ""event_type"": ""BATCH_CANCEL_FAILED"", ""decision_id"": ""20251226-010945-5de626:BATCH_CANCEL:736"", ""market"": ""KXWCCREG-26-GONZ"", ""order_id"": ""82b8ddfc-2fa9-4dae-8851-d37d67a3ed72"", ""error_msg"": ""not found"", ""batch_number"": 1, ""logger"": ""__main__""}"
2025-12-26 08:43:17.968,"{""ts"": ""2025-12-26T08:43:17.798760+00:00"", ""level"": ""WARNING"", ""service"": ""dora-bot"", ""env"": ""prod"", ""bot_version"": ""unknown"", ""bot_run_id"": ""20251226-010945-5de626"", ""message"": ""Cancel failed"", ""event_type"": ""BATCH_CANCEL_FAILED"", ""decision_id"": ""20251226-010945-5de626:BATCH_CANCEL:736"", ""market"": ""KXNEXTCOACHOUTNFL-26-2-LV"", ""order_id"": ""2a37c685-b5dc-4f3c-a796-77f77b0f95eb"", ""error_msg"": ""not found"", ""batch_number"": 1, ""logger"": ""__main__""}"
2025-12-26 08:43:13.707,"{""ts"": ""2025-12-26T08:43:13.386128+00:00"", ""level"": ""WARNING"", ""service"": ""dora-bot"", ""env"": ""prod"", ""bot_version"": ""unknown"", ""bot_run_id"": ""20251226-010945-5de626"", ""message"": ""Order state drift detected"", ""event_type"": ""LOG"", ""loop_count"": 736, ""stale_local_orders"": 0, ""untracked_exchange_orders"": 4, ""logger"": ""__main__""}"
2025-12-26 08:43:13.457,"{""ts"": ""2025-12-26T08:43:13.385896+00:00"", ""level"": ""WARNING"", ""service"": ""dora-bot"", ""env"": ""prod"", ""bot_version"": ""unknown"", ""bot_run_id"": ""20251226-010945-5de626"", ""message"": ""Order on exchange but not in local state (untracked)"", ""event_type"": ""LOG"", ""market"": ""KXIPO-26-RIPPLE"", ""order_id"": ""166b037e-5ce3-494b-bee0-7c04f23ecfd7"", ""side"": ""no"", ""price"": 0.39, ""size"": 10, ""logger"": ""dora_bot.state_manager""}"
2025-12-26 08:43:13.457,"{""ts"": ""2025-12-26T08:43:13.385927+00:00"", ""level"": ""WARNING"", ""service"": ""dora-bot"", ""env"": ""prod"", ""bot_version"": ""unknown"", ""bot_run_id"": ""20251226-010945-5de626"", ""message"": ""Order on exchange but not in local state (untracked)"", ""event_type"": ""LOG"", ""market"": ""KXNEXTCOACHOUTNFL-26-2-LV"", ""order_id"": ""2a37c685-b5dc-4f3c-a796-77f77b0f95eb"", ""side"": ""yes"", ""price"": 0.22, ""size"": 10, ""logger"": ""dora_bot.state_manager""}"
2025-12-26 08:43:13.457,"{""ts"": ""2025-12-26T08:43:13.385957+00:00"", ""level"": ""WARNING"", ""service"": ""dora-bot"", ""env"": ""prod"", ""bot_version"": ""unknown"", ""bot_run_id"": ""20251226-010945-5de626"", ""message"": ""Order on exchange but not in local state (untracked)"", ""event_type"": ""LOG"", ""market"": ""KXIPO-26-RIPPLE"", ""order_id"": ""9181f126-4508-419f-8ae2-8da908b15435"", ""side"": ""yes"", ""price"": 0.33, ""size"": 10, ""logger"": ""dora_bot.state_manager""}"
2025-12-26 08:43:13.457,"{""ts"": ""2025-12-26T08:43:13.385985+00:00"", ""level"": ""WARNING"", ""service"": ""dora-bot"", ""env"": ""prod"", ""bot_version"": ""unknown"", ""bot_run_id"": ""20251226-010945-5de626"", ""message"": ""Order on exchange but not in local state (untracked)"", ""event_type"": ""LOG"", ""market"": ""KXWCCREG-26-GONZ"", ""order_id"": ""82b8ddfc-2fa9-4dae-8851-d37d67a3ed72"", ""side"": ""yes"", ""price"": 0.48, ""size"": 10, ""logger"": ""dora_bot.state_manager""}"
2025-12-26 08:42:45.810,"{""ts"": ""2025-12-26T08:42:41.508531+00:00"", ""level"": ""WARNING"", ""service"": ""dora-bot"", ""env"": ""prod"", ""bot_version"": ""unknown"", ""bot_run_id"": ""20251226-010945-5de626"", ""message"": ""Loop exceeded target duration"", ""event_type"": ""LOG"", ""loop_duration_ms"": 37218.753814697266, ""target_ms"": 10000.0, ""logger"": ""__main__""}"
2025-12-26 08:42:08.811,"{""ts"": ""2025-12-26T08:42:04.289689+00:00"", ""level"": ""WARNING"", ""service"": ""dora-bot"", ""env"": ""prod"", ""bot_version"": ""unknown"", ""bot_run_id"": ""20251226-010945-5de626"", ""message"": ""Loop exceeded target duration"", ""event_type"": ""LOG"", ""loop_duration_ms"": 37326.4799118042, ""target_ms"": 10000.0, ""logger"": ""__main__""}"
2025-12-26 08:41:59.013,"{""ts"": ""2025-12-26T08:41:58.646125+00:00"", ""level"": ""WARNING"", ""service"": ""dora-bot"", ""env"": ""prod"", ""bot_version"": ""unknown"", ""bot_run_id"": ""20251226-010945-5de626"", ""message"": ""Order state drift detected"", ""event_type"": ""LOG"", ""loop_count"": 734, ""stale_local_orders"": 3, ""untracked_exchange_orders"": 0, ""logger"": ""__main__""}"
2025-12-26 08:41:58.762,"{""ts"": ""2025-12-26T08:41:58.645741+00:00"", ""level"": ""WARNING"", ""service"": ""dora-bot"", ""env"": ""prod"", ""bot_version"": ""unknown"", ""bot_run_id"": ""20251226-010945-5de626"", ""message"": ""Order in local state but not on exchange (stale)"", ""event_type"": ""LOG"", ""market"": ""KXIPO-26-RIPPLE"", ""order_id"": ""0b1a3953-0d70-4257-af45-457cef66cea7"", ""side"": ""yes"", ""price"": 0.34, ""size"": 10, ""logger"": ""dora_bot.state_manager""}"
2025-12-26 08:41:58.762,"{""ts"": ""2025-12-26T08:41:58.645788+00:00"", ""level"": ""WARNING"", ""service"": ""dora-bot"", ""env"": ""prod"", ""bot_version"": ""unknown"", ""bot_run_id"": ""20251226-010945-5de626"", ""message"": ""Order in local state but not on exchange (stale)"", ""event_type"": ""LOG"", ""market"": ""KXIPO-26-RIPPLE"", ""order_id"": ""a9e59947-0db7-4633-8ef3-72f44fdb849c"", ""side"": ""no"", ""price"": 0.38, ""size"": 10, ""logger"": ""dora_bot.state_manager""}"
2025-12-26 08:41:58.762,"{""ts"": ""2025-12-26T08:41:58.645831+00:00"", ""level"": ""WARNING"", ""service"": ""dora-bot"", ""env"": ""prod"", ""bot_version"": ""unknown"", ""bot_run_id"": ""20251226-010945-5de626"", ""message"": ""Order in local state but not on exchange (stale)"", ""event_type"": ""LOG"", ""market"": ""KXNEXTCOACHOUTNFL-26-2-LV"", ""order_id"": ""3db55c7e-4e9a-4999-8974-ba2256793273"", ""side"": ""yes"", ""price"": 0.19, ""size"": 10, ""logger"": ""dora_bot.state_manager""}"
2025-12-26 08:41:31.811,"{""ts"": ""2025-12-26T08:41:26.963124+00:00"", ""level"": ""WARNING"", ""service"": ""dora-bot"", ""env"": ""prod"", ""bot_version"": ""unknown"", ""bot_run_id"": ""20251226-010945-5de626"", ""message"": ""Loop exceeded target duration"", ""event_type"": ""LOG"", ""loop_duration_ms"": 37543.68996620178, ""target_ms"": 10000.0, ""logger"": ""__main__""}"
2025-12-26 08:41:26.935,"{""ts"": ""2025-12-26T08:41:25.899561+00:00"", ""level"": ""WARNING"", ""service"": ""dora-bot"", ""env"": ""prod"", ""bot_version"": ""unknown"", ""bot_run_id"": ""20251226-010945-5de626"", ""message"": ""Some cancellations failed"", ""event_type"": ""LOG"", ""succeeded"": 2, ""failed"": 3, ""logger"": ""__main__""}"
2025-12-26 08:41:25.933,"{""ts"": ""2025-12-26T08:41:25.899202+00:00"", ""level"": ""WARNING"", ""service"": ""dora-bot"", ""env"": ""prod"", ""bot_version"": ""unknown"", ""bot_run_id"": ""20251226-010945-5de626"", ""message"": ""Batch cancel - order failed"", ""event_type"": ""BATCH_CANCEL_FAILED"", ""decision_id"": ""20251226-010945-5de626:BATCH_CANCEL:733"", ""order_id"": ""3db55c7e-4e9a-4999-8974-ba2256793273"", ""error_msg"": ""not found"", ""error_code"": ""not_found"", ""logger"": ""dora_bot.exchange_client""}"
2025-12-26 08:41:25.933,"{""ts"": ""2025-12-26T08:41:25.899296+00:00"", ""level"": ""WARNING"", ""service"": ""dora-bot"", ""env"": ""prod"", ""bot_version"": ""unknown"", ""bot_run_id"": ""20251226-010945-5de626"", ""message"": ""Batch cancel - order failed"", ""event_type"": ""BATCH_CANCEL_FAILED"", ""decision_id"": ""20251226-010945-5de626:BATCH_CANCEL:733"", ""order_id"": ""a9e59947-0db7-4633-8ef3-72f44fdb849c"", ""error_msg"": ""not found"", ""error_code"": ""not_found"", ""logger"": ""dora_bot.exchange_client""}"
2025-12-26 08:41:25.933,"{""ts"": ""2025-12-26T08:41:25.899340+00:00"", ""level"": ""WARNING"", ""service"": ""dora-bot"", ""env"": ""prod"", ""bot_version"": ""unknown"", ""bot_run_id"": ""20251226-010945-5de626"", ""message"": ""Batch cancel - order failed"", ""event_type"": ""BATCH_CANCEL_FAILED"", ""decision_id"": ""20251226-010945-5de626:BATCH_CANCEL:733"", ""order_id"": ""0b1a3953-0d70-4257-af45-457cef66cea7"", ""error_msg"": ""not found"", ""error_code"": ""not_found"", ""logger"": ""dora_bot.exchange_client""}"
